t'Distributor' Guidance Disruptor Blueprint*	0	0	3	0	B6-XE8 - RC Ammunition -R	Bp Copy Faction	Помехопостановщики наводке орудий*
Praetor II Blueprint*	3	2	13	0	B6-XE8 - RC Advanced -R	Склад	Боевой дрон*
Praetor II Blueprint*	3	2	13	0	B6-XE8 - RC Advanced -R	Склад	Боевой дрон*
Procurer Blueprint*	10	20	10	0	B6-XE8 - RC Component -R	Small Standard Container*	Буровой корабль*
Prospect Blueprint*	3	2	2	0	B6-XE8 - RC Component -R	Small Standard Container*	Разведочно-буровой фрегат*
Proton S Blueprint*	10	20	5	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Снаряды*
Pulse Shield Emitter Blueprint*	10	20	2953	0	B6-XE8 - RC Component -R	Small Standard Container*	Производственные компоненты*
Pulse Shield Emitter Blueprint*	10	20	3800	0	B6-XE8 - RC Component -R	Small Standard Container*	Производственные компоненты*
Pulse Shield Emitter Blueprint*	10	20	4000	0	B6-XE8 - RC Component -R	Small Standard Container*	Производственные компоненты*
Pulse Shield Emitter Blueprint*	10	20	4000	0	B6-XE8 - RC Component -R	Small Standard Container*	Производственные компоненты*
Punisher Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Small Standard Container*	Фрегат*
Punisher Blueprint*	10	20	2	0	B6-XE8 - RC Component -R	Small Standard Container*	Фрегат*
Quantum Microprocessor Blueprint*	10	20	7723	0	B6-XE8 - RC Component -R	Small Standard Container*	Производственные компоненты*
Quantum Microprocessor Blueprint*	10	20	8000	0	B6-XE8 - RC Component -R	Small Standard Container*	Производственные компоненты*
R-O Trigger Neurolink Conduit Blueprint*	10	20	200	0	B6-XE8 - RC Component -R	Small Standard Container*	Производственные компоненты*
R.A.M.- Ammunition Tech Blueprint*	10	20	80	0	B6-XE8 - RC Component -R	Small Standard Container*	Инструмент*
R.A.M.- Ammunition Tech Blueprint*	10	20	198	0	B6-XE8 - RC Component -R	Small Standard Container*	Инструмент*
R.A.M.- Armor/Hull Tech Blueprint*	10	20	99	0	B6-XE8 - RC Component -R	Small Standard Container*	Инструмент*
R.A.M.- Armor/Hull Tech Blueprint*	10	20	199	0	B6-XE8 - RC Component -R	Small Standard Container*	Инструмент*
R.A.M.- Electronics Blueprint*	10	0	100	0	B6-XE8 - RC Component -R	Small Standard Container*	Инструмент*
R.A.M.- Electronics Blueprint*	10	0	196	0	B6-XE8 - RC Component -R	Small Standard Container*	Инструмент*
R.A.M.- Energy Tech Blueprint*	10	20	99	0	B6-XE8 - RC Component -R	Small Standard Container*	Инструмент*
R.A.M.- Energy Tech Blueprint*	10	20	198	0	B6-XE8 - RC Component -R	Small Standard Container*	Инструмент*
R.A.M.- Robotics Blueprint*	10	20	90	0	B6-XE8 - RC Component -R	Small Standard Container*	Инструмент*
R.A.M.- Robotics Blueprint*	10	20	88	0	B6-XE8 - RC Component -R	Small Standard Container*	Инструмент*
R.A.M.- Shield Tech Blueprint*	10	20	197	0	B6-XE8 - RC Component -R	Small Standard Container*	Инструмент*
R.A.M.- Shield Tech Blueprint*	10	20	200	0	B6-XE8 - RC Component -R	Small Standard Container*	Инструмент*
R.A.M.- Starship Tech Blueprint*	10	20	199	0	B6-XE8 - RC Component -R	Small Standard Container*	Инструмент*
R.A.M.- Starship Tech Blueprint*	10	20	196	0	B6-XE8 - RC Component -R	Small Standard Container*	Инструмент*
R.A.M.- Starship Tech Blueprint*	10	20	200	0	B6-XE8 - RC Component -R	Small Standard Container*	Инструмент*
R.A.M.- Weapon Tech Blueprint*	10	20	198	0	B6-XE8 - RC Component -R	Small Standard Container*	Инструмент*
R.A.M.- Weapon Tech Blueprint*	10	20	198	0	B6-XE8 - RC Component -R	Small Standard Container*	Инструмент*
R.A.M.- Weapon Tech Blueprint*	10	20	200	0	B6-XE8 - RC Component -R	Small Standard Container*	Инструмент*
Radar ECM I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp O (10, 20)	Генератор помех системам сопровождения целей*
Radar ECM I Blueprint*	10	20	100	0	B6-XE8 - RC Structure -R	Bp C upgradable	Генератор помех системам сопровождения целей*
Radar ECM I Blueprint*	10	20	100	0	B6-XE8 - RC Structure -R	Bp C upgradable	Генератор помех системам сопровождения целей*
Radar ECM I Blueprint*	10	20	100	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Генератор помех системам сопровождения целей*
Radar ECM I Blueprint*	10	20	100	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Генератор помех системам сопровождения целей*
Radar ECM I Blueprint*	10	20	100	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Генератор помех системам сопровождения целей*
Radar Sensor Cluster Blueprint*	10	20	4000	0	B6-XE8 - RC Component -R	Small Standard Container*	Производственные компоненты*
Radio L Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp O (10, 20)	Частотный кристалл*
Radio L Blueprint*	9	18	200	0	B6-XE8 - RC Component -R	Small Standard Container*	Частотный кристалл*
Radio L Blueprint*	9	18	200	0	B6-XE8 - RC Component -R	Small Standard Container*	Частотный кристалл*
Radio L Blueprint*	10	20	200	0	B6-XE8 - RC Blueprint -R	B6-XE8* - ☢ Insidmurdisto	Частотный кристалл*
Radio L Blueprint*	10	20	200	0	B6-XE8 - RC Blueprint -R	B6-XE8* - ☢ Insidmurdisto	Частотный кристалл*
Radio S Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp O (10, 20)	Частотный кристалл*
Rapid Heavy Missile Launcher I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp* Rockets	Скорострельная ПУ ракет большой мощности*
Rapid Heavy Missile Launcher I Blueprint*	10	20	60	0	B6-XE8 - RC Structure -R	Bp C upgradable	Скорострельная ПУ ракет большой мощности*
Rapid Light Missile Launcher I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp* Rockets	Скорострельная ПУ ракет малой мощности*
Rapid Light Missile Launcher I Blueprint*	10	20	100	0	B6-XE8 - RC Structure -R	Bp C upgradable	Скорострельная ПУ ракет малой мощности*
Raven Blueprint*	10	20	1	0	B6-XE8 - RC Component -R	Small Standard Container*	Линкор*
Raven Blueprint*	10	20	10	0	B6-XE8 - RC Component -R	Small Standard Container*	Линкор*
Reactive Armor Hardener Blueprint*	0	0	3	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Система укрепления брони с автонастройкой*
Reactive Armor Hardener Blueprint*	0	0	10	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Система укрепления брони с автонастройкой*
Reactor Control Unit I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp O (10, 20)	Блок управления реактором*
Reactor Control Unit I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp O (10, 20)	Блок управления реактором*
Reinforced Bulkheads I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp O (10, 20)	Усиленная переборка*
Relic Analyzer I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp O (10, 20)	Программно-аналитический комплекс*
Relic Analyzer I Blueprint*	10	20	100	0	B6-XE8 - RC Structure -R	Bp C upgradable	Программно-аналитический комплекс*
Relic Analyzer I Blueprint*	10	20	100	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Программно-аналитический комплекс*
Remote Sensor Dampener I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp O (10, 20)	Передатчик помех системам обнаружения целей*
Remote Sensor Dampener I Blueprint*	10	20	100	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Передатчик помех системам обнаружения целей*
Remote Sensor Dampener I Blueprint*	10	20	100	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Передатчик помех системам обнаружения целей*
Remote Sensor Dampener I Blueprint*	10	20	100	0	B6-XE8 - RC Structure -R	Bp C upgradable	Передатчик помех системам обнаружения целей*
Remote Sensor Dampener I Blueprint*	10	20	100	0	B6-XE8 - RC Structure -R	Bp C upgradable	Передатчик помех системам обнаружения целей*
Retriever Blueprint*	10	20	7	0	B6-XE8 - RC Component -R	Small Standard Container*	Буровой корабль*
Retriever Blueprint*	10	18	9	0	B6-XE8 - RC Component -R	Small Standard Container*	Буровой корабль*
Retriever Blueprint*	10	18	9	0	B6-XE8 - RC Component -R	Small Standard Container*	Буровой корабль*
Retriever Blueprint*	10	18	10	0	B6-XE8 - RC Component -R	Small Standard Container*	Буровой корабль*
Retriever Blueprint*	10	18	10	0	B6-XE8 - RC Component -R	Small Standard Container*	Буровой корабль*
Retriever Blueprint*	10	18	10	0	B6-XE8 - RC Component -R	Small Standard Container*	Буровой корабль*
Retriever Blueprint*	10	18	10	0	B6-XE8 - RC Component -R	Small Standard Container*	Буровой корабль*
Retriever Blueprint*	10	18	10	0	B6-XE8 - RC Component -R	Small Standard Container*	Буровой корабль*
Retriever Blueprint*	10	18	10	0	B6-XE8 - RC Component -R	Small Standard Container*	Буровой корабль*
Retriever Blueprint*	10	18	10	0	B6-XE8 - RC Component -R	Small Standard Container*	Буровой корабль*
Rifter Blueprint*	10	20	2	0	B6-XE8 - RC Component -R	Small Standard Container*	Фрегат*
Rifter Blueprint*	10	20	2	0	B6-XE8 - RC Component -R	Small Standard Container*	Фрегат*
Rifter Blueprint*	10	20	2	0	B6-XE8 - RC Component -R	Small Standard Container*	Фрегат*
Rocket Launcher I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp* Rockets	Пусковая установка ракет ближнего боя*
Rocket Launcher I Blueprint*	10	20	200	0	B6-XE8 - RC Structure -R	Bp C upgradable	Пусковая установка ракет ближнего боя*
S-R Trigger Neurolink Conduit Blueprint*	10	20	200	0	B6-XE8 - RC Component -R	Small Standard Container*	Производственные компоненты*
Salvage Drone I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp* Drones	Дрон-демонтажник*
Salvage Drone I Blueprint*	10	20	147	0	B6-XE8 - RC Structure -R	Bp C upgradable	Дрон-демонтажник*
Salvage Drone I Blueprint*	10	20	150	0	B6-XE8 - RC Structure -R	Bp C upgradable	Дрон-демонтажник*
Salvage Drone I Blueprint*	10	20	140	0	B6-XE8 - RC Advanced -R	Склад	Дрон-демонтажник*
Salvage Drone I Blueprint*	10	20	140	0	B6-XE8 - RC Advanced -R	Склад	Дрон-демонтажник*
Salvager I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp O (10, 20)	Демонтажная установка*
Salvager I Blueprint*	10	20	27	0	B6-XE8 - RC Structure -R	Bp C upgradable	Демонтажная установка*
Salvager I Blueprint*	10	20	60	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Демонтажная установка*
Salvager II Blueprint*	5	10	8	0	B6-XE8 - RC Ammunition -R	Bp Copy T2	Демонтажная установка*
Scalar Capacitor Unit Blueprint*	10	20	4000	0	B6-XE8 - RC Component -R	Small Standard Container*	Производственные компоненты*
Scan Acquisition Array I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp O (10, 20)	Сокращение времени сканирования*
Scan Acquisition Array I Blueprint*	10	20	20	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Сокращение времени сканирования*
Scan Acquisition Array I Blueprint*	10	20	20	0	B6-XE8 - RC Structure -R	Bp C upgradable	Сокращение времени сканирования*
Scan Acquisition Array I Blueprint*	10	20	100	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Сокращение времени сканирования*
Scan Acquisition Array I Blueprint*	10	20	100	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Сокращение времени сканирования*
Scan Acquisition Array I Blueprint*	10	20	100	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Сокращение времени сканирования*
Scan Acquisition Array I Blueprint*	10	20	100	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Сокращение времени сканирования*
Scan Acquisition Array I Blueprint*	10	20	100	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Сокращение времени сканирования*
Scan Pinpointing Array I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp O (10, 20)	Пакет модернизации для систем сканирования*
Scan Pinpointing Array I Blueprint*	10	20	18	0	B6-XE8 - RC Structure -R	Bp C upgradable	Пакет модернизации для систем сканирования*
Scan Pinpointing Array I Blueprint*	10	20	18	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Пакет модернизации для систем сканирования*
Scan Pinpointing Array I Blueprint*	10	20	100	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Пакет модернизации для систем сканирования*
Scan Pinpointing Array I Blueprint*	10	20	100	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Пакет модернизации для систем сканирования*
Scan Pinpointing Array I Blueprint*	10	20	100	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Пакет модернизации для систем сканирования*
Scan Pinpointing Array I Blueprint*	10	20	100	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Пакет модернизации для систем сканирования*
Scan Pinpointing Array I Blueprint*	10	20	100	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Пакет модернизации для систем сканирования*
Scan Rangefinding Array I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp O (10, 20)	Пакет модернизации для систем сканирования*
Scan Rangefinding Array I Blueprint*	10	20	20	0	B6-XE8 - RC Structure -R	Bp C upgradable	Пакет модернизации для систем сканирования*
Scan Rangefinding Array I Blueprint*	10	20	20	0	B6-XE8 - RC Structure -R	Bp C upgradable	Пакет модернизации для систем сканирования*
Scan Rangefinding Array I Blueprint*	10	20	100	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Пакет модернизации для систем сканирования*
Scan Rangefinding Array I Blueprint*	10	20	100	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Пакет модернизации для систем сканирования*
Scan Rangefinding Array I Blueprint*	10	20	100	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Пакет модернизации для систем сканирования*
Scan Rangefinding Array I Blueprint*	10	20	100	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Пакет модернизации для систем сканирования*
Scan Rangefinding Array I Blueprint*	10	20	100	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Пакет модернизации для систем сканирования*
Scan Resolution Dampening Script Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp O (10, 20)	Прошивка для передатчика помех системам обнаружения целей*
Scan Resolution Dampening Script Blueprint*	10	20	600	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Прошивка для передатчика помех системам обнаружения целей*
Scan Resolution Script Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp O (10, 20)	Прошивка для активного усилителя*
